participant_id,random_id,repeat_false_alarm_rate,repeat_hit_rate,trial_index,trial_number,time_elapsed,trial_phase,trial_kind,response,rt,confidence_response,correct,is_right,choice_images,correct_image,choice,experiment_purpose,Q1,technical_issues
camel,p3zegmnxubt,0.00666666666666671,0.9,385,19,538056,Test,exemplar,0,863,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eballoon2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eballoon1.jpg""]",stimuli\EXEMPLAR\USED\Eballoon2.jpg,stimuli\EXEMPLAR\USED\Eballoon2.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,387,20,543669,Test,exemplar,1,3437,2,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ebread2.jpg"",""stimuli\\EXEMPLAR\\USED\\Ebread1.jpg""]",stimuli\EXEMPLAR\USED\Ebread1.jpg,stimuli\EXEMPLAR\USED\Ebread1.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,389,21,547158,Test,exemplar,1,1970,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Econe2.jpg"",""stimuli\\EXEMPLAR\\USED\\Econe1.jpg""]",stimuli\EXEMPLAR\USED\Econe1.jpg,stimuli\EXEMPLAR\USED\Econe1.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,391,22,553399,Test,exemplar,1,1562,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Efishbowl1.jpg"",""stimuli\\EXEMPLAR\\USED\\Efishbowl2.jpg""]",stimuli\EXEMPLAR\USED\Efishbowl2.jpg,stimuli\EXEMPLAR\USED\Efishbowl2.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,393,23,556684,Test,exemplar,0,1710,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ecamera2.jpg"",""stimuli\\EXEMPLAR\\USED\\Ecamera1.jpg""]",stimuli\EXEMPLAR\USED\Ecamera2.jpg,stimuli\EXEMPLAR\USED\Ecamera2.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,395,24,559805,Test,state,1,1489,3,true,1,"[""stimuli\\STATE\\USED\\Swaffleiron1.jpg"",""stimuli\\STATE\\USED\\Swaffleiron2.jpg""]",stimuli\STATE\USED\Swaffleiron2.jpg,stimuli\STATE\USED\Swaffleiron2.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,397,25,565492,Test,exemplar,1,2165,2,false,0,"[""stimuli\\EXEMPLAR\\USED\\Emitt2.jpg"",""stimuli\\EXEMPLAR\\USED\\Emitt1.jpg""]",stimuli\EXEMPLAR\USED\Emitt2.jpg,stimuli\EXEMPLAR\USED\Emitt1.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,399,26,575083,Test,state,1,7762,2,true,1,"[""stimuli\\STATE\\USED\\Sdishwasher2.jpg"",""stimuli\\STATE\\USED\\Sdishwasher1.jpg""]",stimuli\STATE\USED\Sdishwasher1.jpg,stimuli\STATE\USED\Sdishwasher1.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,401,27,578505,Test,exemplar,0,1843,2,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eicecream2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eicecream1.jpg""]",stimuli\EXEMPLAR\USED\Eicecream2.jpg,stimuli\EXEMPLAR\USED\Eicecream2.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,403,28,582767,Test,state,0,1774,4,true,1,"[""stimuli\\STATE\\USED\\Stiger2.jpg"",""stimuli\\STATE\\USED\\Stiger1.jpg""]",stimuli\STATE\USED\Stiger2.jpg,stimuli\STATE\USED\Stiger2.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,405,29,586079,Test,exemplar,0,842,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Estarfish1.jpg"",""stimuli\\EXEMPLAR\\USED\\Estarfish2.jpg""]",stimuli\EXEMPLAR\USED\Estarfish1.jpg,stimuli\EXEMPLAR\USED\Estarfish1.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,407,30,591796,Test,state,1,4162,2,true,1,"[""stimuli\\STATE\\USED\\Spumpkinpie1.jpg"",""stimuli\\STATE\\USED\\Spumpkinpie2.jpg""]",stimuli\STATE\USED\Spumpkinpie2.jpg,stimuli\STATE\USED\Spumpkinpie2.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,409,31,594899,Test,state,0,1480,4,true,1,"[""stimuli\\STATE\\USED\\Sbook2.JPG"",""stimuli\\STATE\\USED\\Sbook1.JPG""]",stimuli\STATE\USED\Sbook2.JPG,stimuli\STATE\USED\Sbook2.JPG,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,411,32,602120,Test,exemplar,1,5433,2,false,0,"[""stimuli\\EXEMPLAR\\USED\\Eholepunch2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eholepunch1.jpg""]",stimuli\EXEMPLAR\USED\Eholepunch2.jpg,stimuli\EXEMPLAR\USED\Eholepunch1.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,413,33,606251,Test,exemplar,0,2337,2,false,0,"[""stimuli\\EXEMPLAR\\USED\\Emicroscope2.jpg"",""stimuli\\EXEMPLAR\\USED\\Emicroscope1.jpg""]",stimuli\EXEMPLAR\USED\Emicroscope1.jpg,stimuli\EXEMPLAR\USED\Emicroscope2.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,415,34,610129,Test,exemplar,1,1856,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Emedal2.jpg"",""stimuli\\EXEMPLAR\\USED\\Emedal1.jpg""]",stimuli\EXEMPLAR\USED\Emedal1.jpg,stimuli\EXEMPLAR\USED\Emedal1.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,417,35,613453,Test,exemplar,0,1628,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ehoe1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ehoe2.jpg""]",stimuli\EXEMPLAR\USED\Ehoe1.jpg,stimuli\EXEMPLAR\USED\Ehoe1.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,419,36,617860,Test,exemplar,1,2239,1,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ebell2.jpg"",""stimuli\\EXEMPLAR\\USED\\Ebell1.jpg""]",stimuli\EXEMPLAR\USED\Ebell1.jpg,stimuli\EXEMPLAR\USED\Ebell1.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,421,37,620981,Test,state,1,1529,4,true,1,"[""stimuli\\STATE\\USED\\Spatiotable1.jpg"",""stimuli\\STATE\\USED\\Spatiotable2.jpg""]",stimuli\STATE\USED\Spatiotable2.jpg,stimuli\STATE\USED\Spatiotable2.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,423,38,626335,Test,state,0,3934,2,false,0,"[""stimuli\\STATE\\USED\\Sapplesgreenbasket1.jpg"",""stimuli\\STATE\\USED\\Sapplesgreenbasket2.jpg""]",stimuli\STATE\USED\Sapplesgreenbasket2.jpg,stimuli\STATE\USED\Sapplesgreenbasket1.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,425,39,629977,Test,exemplar,0,1922,1,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ebicycle1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ebicycle2.jpg""]",stimuli\EXEMPLAR\USED\Ebicycle1.jpg,stimuli\EXEMPLAR\USED\Ebicycle1.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,427,40,632347,Test,state,0,879,5,true,1,"[""stimuli\\STATE\\USED\\Sbreadslice2.jpg"",""stimuli\\STATE\\USED\\Sbreadslice1.jpg""]",stimuli\STATE\USED\Sbreadslice2.jpg,stimuli\STATE\USED\Sbreadslice2.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,429,41,634752,Test,exemplar,1,862,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Epotatochips2.jpg"",""stimuli\\EXEMPLAR\\USED\\Epotatochips1.jpg""]",stimuli\EXEMPLAR\USED\Epotatochips1.jpg,stimuli\EXEMPLAR\USED\Epotatochips1.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,431,42,638140,Test,state,1,1659,4,true,1,"[""stimuli\\STATE\\USED\\Sbox2.jpg"",""stimuli\\STATE\\USED\\Sbox1.jpg""]",stimuli\STATE\USED\Sbox1.jpg,stimuli\STATE\USED\Sbox1.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,433,43,642182,Test,state,0,2517,2,true,1,"[""stimuli\\STATE\\USED\\Shandmirror2.jpg"",""stimuli\\STATE\\USED\\Shandmirror1.jpg""]",stimuli\STATE\USED\Shandmirror2.jpg,stimuli\STATE\USED\Shandmirror2.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,435,44,644390,Test,exemplar,0,747,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eelectricbass2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eelectricbass1.jpg""]",stimuli\EXEMPLAR\USED\Eelectricbass2.jpg,stimuli\EXEMPLAR\USED\Eelectricbass2.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,437,45,647885,Test,exemplar,0,1945,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Esuitcase1.jpg"",""stimuli\\EXEMPLAR\\USED\\Esuitcase2.jpg""]",stimuli\EXEMPLAR\USED\Esuitcase1.jpg,stimuli\EXEMPLAR\USED\Esuitcase1.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,439,46,650257,Test,exemplar,0,822,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eplate2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eplate1.jpg""]",stimuli\EXEMPLAR\USED\Eplate2.jpg,stimuli\EXEMPLAR\USED\Eplate2.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,441,47,652488,Test,exemplar,0,724,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Etrain2.jpg"",""stimuli\\EXEMPLAR\\USED\\Etrain1.jpg""]",stimuli\EXEMPLAR\USED\Etrain2.jpg,stimuli\EXEMPLAR\USED\Etrain2.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,443,48,655095,Test,state,0,1065,5,true,1,"[""stimuli\\STATE\\USED\\Sclipboard1.jpg"",""stimuli\\STATE\\USED\\Sclipboard2.jpg""]",stimuli\STATE\USED\Sclipboard1.jpg,stimuli\STATE\USED\Sclipboard1.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,445,49,667154,Test,state,0,10630,2,false,0,"[""stimuli\\STATE\\USED\\Snapkins2.jpg"",""stimuli\\STATE\\USED\\Snapkins1.jpg""]",stimuli\STATE\USED\Snapkins1.jpg,stimuli\STATE\USED\Snapkins2.jpg,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
camel,p3zegmnxubt,0.00666666666666671,0.9,447,50,669810,Test,state,0,1139,4,true,1,"[""stimuli\\STATE\\USED\\Sbureau2.JPG"",""stimuli\\STATE\\USED\\Sbureau1.JPG""]",stimuli\STATE\USED\Sbureau2.JPG,stimuli\STATE\USED\Sbureau2.JPG,I think items you saw repeated you would probably say you have a better recollection for.,"Certain positions, certain facets pop out (i.e. a color, pointed lines or shapes).",No.
panda,p48hzab1ry2,0,0,349,1,505881,Test,exemplar,0,1369,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eheadphones2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eheadphones1.jpg""]",stimuli\EXEMPLAR\USED\Eheadphones2.jpg,stimuli\EXEMPLAR\USED\Eheadphones2.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,351,2,513731,Test,state,0,2666,2,true,1,"[""stimuli\\STATE\\USED\\Sdoughhands1.jpg"",""stimuli\\STATE\\USED\\Sdoughhands2.jpg""]",stimuli\STATE\USED\Sdoughhands1.jpg,stimuli\STATE\USED\Sdoughhands1.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,353,3,518899,Test,exemplar,1,2867,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Etongs2.jpg"",""stimuli\\EXEMPLAR\\USED\\Etongs1.jpg""]",stimuli\EXEMPLAR\USED\Etongs1.jpg,stimuli\EXEMPLAR\USED\Etongs1.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,355,4,523115,Test,state,0,1651,4,true,1,"[""stimuli\\STATE\\USED\\Seggplant1.jpg"",""stimuli\\STATE\\USED\\Seggplant2.jpg""]",stimuli\STATE\USED\Seggplant1.jpg,stimuli\STATE\USED\Seggplant1.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,357,5,528250,Test,state,0,2651,2,true,1,"[""stimuli\\STATE\\USED\\Smetronome2.JPG"",""stimuli\\STATE\\USED\\Smetronome1.jpg""]",stimuli\STATE\USED\Smetronome2.JPG,stimuli\STATE\USED\Smetronome2.JPG,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,359,6,532481,Test,state,0,1684,3,true,1,"[""stimuli\\STATE\\USED\\Scateringtray2.jpg"",""stimuli\\STATE\\USED\\Scateringtray1.jpg""]",stimuli\STATE\USED\Scateringtray2.jpg,stimuli\STATE\USED\Scateringtray2.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,361,7,537251,Test,exemplar,1,1201,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Emuffin2.jpg"",""stimuli\\EXEMPLAR\\USED\\Emuffin1.jpg""]",stimuli\EXEMPLAR\USED\Emuffin1.jpg,stimuli\EXEMPLAR\USED\Emuffin1.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,363,8,540647,Test,exemplar,1,1232,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eholepunch2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eholepunch1.jpg""]",stimuli\EXEMPLAR\USED\Eholepunch1.jpg,stimuli\EXEMPLAR\USED\Eholepunch1.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,365,9,543509,Test,exemplar,0,1494,3,true,1,"[""stimuli\\EXEMPLAR\\USED\\Elog1.jpg"",""stimuli\\EXEMPLAR\\USED\\Elog2.jpg""]",stimuli\EXEMPLAR\USED\Elog1.jpg,stimuli\EXEMPLAR\USED\Elog1.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,367,10,551946,Test,state,0,5166,4,true,1,"[""stimuli\\STATE\\USED\\Sdie1.jpg"",""stimuli\\STATE\\USED\\Sdie2.jpg""]",stimuli\STATE\USED\Sdie1.jpg,stimuli\STATE\USED\Sdie1.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,369,11,556693,Test,state,1,1678,3,true,1,"[""stimuli\\STATE\\USED\\Sgiftbag1.jpg"",""stimuli\\STATE\\USED\\Sgiftbag2.jpg""]",stimuli\STATE\USED\Sgiftbag2.jpg,stimuli\STATE\USED\Sgiftbag2.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,371,12,575471,Test,exemplar,1,14127,3,false,0,"[""stimuli\\EXEMPLAR\\USED\\Etrain2.jpg"",""stimuli\\EXEMPLAR\\USED\\Etrain1.jpg""]",stimuli\EXEMPLAR\USED\Etrain2.jpg,stimuli\EXEMPLAR\USED\Etrain1.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,373,13,578909,Test,exemplar,0,1139,4,false,0,"[""stimuli\\EXEMPLAR\\USED\\Ebrick1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ebrick2.jpg""]",stimuli\EXEMPLAR\USED\Ebrick2.jpg,stimuli\EXEMPLAR\USED\Ebrick1.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,375,14,581960,Test,exemplar,1,1145,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eicecream1.jpg"",""stimuli\\EXEMPLAR\\USED\\Eicecream2.jpg""]",stimuli\EXEMPLAR\USED\Eicecream2.jpg,stimuli\EXEMPLAR\USED\Eicecream2.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,377,15,585179,Test,state,1,1664,4,false,0,"[""stimuli\\STATE\\USED\\Stypewriter2.jpg"",""stimuli\\STATE\\USED\\Stypewriter1.jpg""]",stimuli\STATE\USED\Stypewriter2.jpg,stimuli\STATE\USED\Stypewriter1.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,379,16,589049,Test,state,1,1767,4,false,0,"[""stimuli\\STATE\\USED\\Sphone2.JPG"",""stimuli\\STATE\\USED\\Sphone1.JPG""]",stimuli\STATE\USED\Sphone2.JPG,stimuli\STATE\USED\Sphone1.JPG,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,381,17,592083,Test,exemplar,1,1600,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Etoyhand2.jpg"",""stimuli\\EXEMPLAR\\USED\\Etoyhand1.jpg""]",stimuli\EXEMPLAR\USED\Etoyhand1.jpg,stimuli\EXEMPLAR\USED\Etoyhand1.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,383,18,596788,Test,state,1,1956,4,false,0,"[""stimuli\\STATE\\USED\\Spadlock2.jpg"",""stimuli\\STATE\\USED\\Spadlock1.jpg""]",stimuli\STATE\USED\Spadlock2.jpg,stimuli\STATE\USED\Spadlock1.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,385,19,617607,Test,state,1,19244,3,true,1,"[""stimuli\\STATE\\USED\\Sapplesredbasket1.JPG"",""stimuli\\STATE\\USED\\Sapplesredbasket2.JPG""]",stimuli\STATE\USED\Sapplesredbasket2.JPG,stimuli\STATE\USED\Sapplesredbasket2.JPG,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,387,20,624765,Test,state,1,5200,4,false,0,"[""stimuli\\STATE\\USED\\Sbox2.jpg"",""stimuli\\STATE\\USED\\Sbox1.jpg""]",stimuli\STATE\USED\Sbox2.jpg,stimuli\STATE\USED\Sbox1.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,389,21,634003,Test,state,0,1925,4,false,0,"[""stimuli\\STATE\\USED\\Sboxwhite1.jpg"",""stimuli\\STATE\\USED\\Sboxwhite2.jpg""]",stimuli\STATE\USED\Sboxwhite2.jpg,stimuli\STATE\USED\Sboxwhite1.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,391,22,639975,Test,state,1,2642,4,false,0,"[""stimuli\\STATE\\USED\\Scontainer1.JPG"",""stimuli\\STATE\\USED\\Scontainer2.JPG""]",stimuli\STATE\USED\Scontainer1.JPG,stimuli\STATE\USED\Scontainer2.JPG,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,393,23,643438,Test,exemplar,0,1454,4,false,0,"[""stimuli\\EXEMPLAR\\USED\\Echocolatebar1.jpg"",""stimuli\\EXEMPLAR\\USED\\Echocolatebar2.jpg""]",stimuli\EXEMPLAR\USED\Echocolatebar2.jpg,stimuli\EXEMPLAR\USED\Echocolatebar1.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,395,24,648780,Test,state,0,3766,4,true,1,"[""stimuli\\STATE\\USED\\Shairbrush2.jpg"",""stimuli\\STATE\\USED\\Shairbrush1.jpg""]",stimuli\STATE\USED\Shairbrush2.jpg,stimuli\STATE\USED\Shairbrush2.jpg,Memory test,Food and animals in particular and colors,no
panda,p48hzab1ry2,0,0,397,25,651849,Test,state,0,1419,4,true,1,"[""stimuli\\STATE\\USED\\Sbrie2.JPG"",""stimuli\\STATE\\USED\\Sbrie1.JPG""]",stimuli\STATE\USED\Sbrie2.JPG,stimuli\STATE\USED\Sbrie2.JPG,Memory test,Food and animals in particular and colors,no
